Data;Temp ambiente;Comp;Degelo;Temp evap;SH;Temp succao; ;
2025-08-04 00:00:00.0;-20,2;1;0;-29,6;9,4;-20,2;;0
2025-08-04 00:05:00.0;-20,2;1;0;-29,7;9,6;-20,2;;0
2025-08-04 00:10:00.0;-20,2;1;0;-29,9;9,7;-20,2;;0
2025-08-04 00:15:00.0;-20,4;0;0;-28,6;8,4;-20,2;;0
2025-08-04 00:20:00.0;-19,9;0;0;-27,8;7,7;-20,1;;0
2025-08-04 00:25:00.0;-19,5;1;0;-26,7;7,1;-19,7;;0
2025-08-04 00:30:00.0;-20;1;0;-30,5;10,6;-19,9;;0
2025-08-04 00:35:00.0;-20,1;1;0;-30,3;10,2;-20,1;;0
2025-08-04 00:40:00.0;-20,1;1;0;-30,2;10,1;-20,1;;0
2025-08-04 00:45:00.0;-20,2;1;0;-30,2;10;-20,2;;0
2025-08-04 00:50:00.0;-20,2;1;0;-29,2;9,1;-20,1;;0
2025-08-04 00:55:00.0;-20,1;1;0;-29,8;9,7;-20,1;;0
2025-08-04 01:00:00.0;-20,1;1;0;-29,9;9,8;-20,1;;0
2025-08-04 01:05:00.0;-20,1;1;0;-30;9,9;-20,1;;0
2025-08-04 01:10:00.0;-20,1;1;0;-30;9,9;-20,1;;0
2025-08-04 01:15:00.0;-20,1;1;0;-30;9,9;-20,1;;0
2025-08-04 01:20:00.0;-20,1;1;0;-30;10;-20,1;;0
2025-08-04 01:25:00.0;-20,1;1;0;-30,1;10;-20,1;;0
2025-08-04 01:30:00.0;-20,1;1;0;-30,1;10;-20,1;;0
2025-08-04 01:35:00.0;-20,1;1;0;-30,1;10;-20,1;;0
2025-08-04 01:40:00.0;-20,1;1;0;-30,1;10;-20,1;;0
2025-08-04 01:45:00.0;-20,1;1;0;-30,1;10;-20,1;;0
2025-08-04 01:50:00.0;-20,1;1;0;-30,1;10;-20,1;;0
2025-08-04 01:55:00.0;-19,9;1;0;-30;10;-19,9;;0
2025-08-04 02:00:00.0;-19,4;1;0;-32;12,7;-19,3;;0
2025-08-04 02:05:00.0;-19,2;1;0;-30,5;11,3;-19,1;;0
2025-08-04 02:10:00.0;-18,9;1;0;-30,3;11,5;-18,8;;0
2025-08-04 02:15:00.0;-18,5;1;0;-30,1;11,7;-18,4;;0
2025-08-04 02:20:00.0;-18,1;1;0;-29,9;12;-17,9;;0
2025-08-04 02:25:00.0;-17,6;1;0;-29,8;12,3;-17,5;;0
2025-08-04 02:30:00.0;-17,4;1;0;-29,6;12,4;-17,2;;0
2025-08-04 02:35:00.0;-17,1;1;0;-29,5;12,6;-17;;0
2025-08-04 02:40:00.0;-16,9;1;0;-29,5;12,7;-16,7;;0
2025-08-04 02:45:00.0;-16,9;1;0;-29,6;12,8;-16,8;;0
2025-08-04 02:50:00.0;-18,7;1;0;-30,5;12;-18,6;;0
2025-08-04 02:55:00.0;-19,3;1;0;-30,8;11,5;-19,4;;0
2025-08-04 03:00:00.0;-19,9;1;0;-31;11,1;-19,9;;0
2025-08-04 03:05:00.0;-20,2;1;0;-31,1;10,9;-20,2;;0
2025-08-04 03:10:00.0;-20,3;1;0;-27,7;7,4;-20,3;;0
2025-08-04 03:15:00.0;-20,1;1;0;-28,4;8,2;-20,2;;0
2025-08-04 03:20:00.0;-20,1;1;0;-29,2;9,1;-20,1;;0
2025-08-04 03:25:00.0;-20,2;1;0;-29,6;9,5;-20,1;;0
2025-08-04 03:30:00.0;-20,2;1;0;-29,1;9;-20,1;;0
2025-08-04 03:35:00.0;-20,2;1;0;-29,6;9,5;-20,1;;0
2025-08-04 03:40:00.0;-20,2;1;0;-29,5;9,3;-20,2;;0
2025-08-04 03:45:00.0;-20,2;1;0;-29,6;9,4;-20,2;;0
2025-08-04 03:50:00.0;-20,2;1;0;-29,8;9,6;-20,2;;0
2025-08-04 03:55:00.0;-20,2;1;0;-29,6;9,4;-20,2;;0
2025-08-04 04:00:00.0;-20,2;1;0;-29,7;9,6;-20,1;;0
2025-08-04 04:05:00.0;-20,1;1;0;-29,8;9,7;-20,1;;0
2025-08-04 04:10:00.0;-20,1;1;0;-29,9;9,8;-20,1;;0
2025-08-04 04:15:00.0;-20,1;1;0;-30;9,9;-20,1;;0
2025-08-04 04:20:00.0;-20,1;1;0;-36,1;15,7;-20,3;;0
2025-08-04 04:25:00.0;-20,2;0;0;-29,6;9,4;-20,2;;0
2025-08-04 04:30:00.0;-19,8;0;0;-22,2;2,5;-19,6;;0
2025-08-04 04:35:00.0;-19,7;1;0;-29,1;9,3;-19,8;;0
2025-08-04 04:40:00.0;-20,2;1;0;-30;9,9;-20,1;;0
2025-08-04 04:45:00.0;-20,1;1;0;-28,9;8,8;-20,1;;0
2025-08-04 04:50:00.0;-20,2;1;0;-29,4;9,3;-20,1;;0
2025-08-04 04:55:00.0;-20,2;1;0;-29,7;9,5;-20,1;;0
2025-08-04 05:00:00.0;-20,2;1;0;-29,9;9,8;-20,1;;0
2025-08-04 05:05:00.0;-20,1;1;0;-29,5;9,4;-20,1;;0
2025-08-04 05:10:00.0;-20,1;1;0;-29,8;9,7;-20,1;;0
2025-08-04 05:15:00.0;-20,1;1;0;-29,9;9,8;-20,1;;0
2025-08-04 05:20:00.0;-20,1;1;0;-30,6;10,5;-20,1;;1
2025-08-04 05:25:00.0;-20,2;0;1;-30,5;10,2;-20,2;;0
2025-08-04 05:30:00.0;-18,3;0;1;-24,4;5,8;-18,6;;0
2025-08-04 05:35:00.0;-17,3;0;1;-23,3;6,6;-16,7;;0
2025-08-04 05:40:00.0;-16,4;0;1;-22,4;7,7;-14,7;;0
2025-08-04 05:45:00.0;-15,6;0;1;-32,5;24,9;-7,6;;0
2025-08-04 05:50:00.0;-14,4;0;1;-31;24,5;-6,5;;0
2025-08-04 05:55:00.0;-13,5;0;1;-30,5;25,1;-5,4;;0
2025-08-04 06:00:00.0;-12,4;0;1;-30,3;26;-4,3;;0
2025-08-04 06:05:00.0;-12;0;1;-30,2;27,1;-3,1;;0
2025-08-04 06:10:00.0;-11,6;0;1;-30,7;28,5;-2,3;;0
2025-08-04 06:15:00.0;-16,1;1;0;-32,6;18,8;-13,8;;0
2025-08-04 06:20:00.0;-17,6;1;0;-30,9;14;-16,9;;0
2025-08-04 06:25:00.0;-18,5;1;0;-30,5;12,3;-18,2;;0
2025-08-04 06:30:00.0;-19,3;1;0;-30,5;11,3;-19,2;;0
2025-08-04 06:35:00.0;-20;1;0;-30,7;10,7;-20;;0
2025-08-04 06:40:00.0;-20,2;1;0;-30,4;10,2;-20,2;;0
2025-08-04 06:45:00.0;-20,3;1;0;-28,5;8,2;-20,3;;0
2025-08-04 06:50:00.0;-20,1;1;0;-27,8;7,6;-20,2;;0
2025-08-04 06:55:00.0;-20;1;0;-28,9;8,8;-20,1;;0
2025-08-04 07:00:00.0;-20;1;0;-29,5;9,5;-20;;0
2025-08-04 07:05:00.0;-20;1;0;-29,7;9,7;-20;;0
2025-08-04 07:10:00.0;-20;1;0;-29,9;9,9;-20;;0
2025-08-04 07:15:00.0;-20;1;0;-29,9;9,9;-20;;0
2025-08-04 07:20:00.0;-20,1;1;0;-29,9;9,8;-20;;0
2025-08-04 07:25:00.0;-20,1;1;0;-29,9;9,8;-20,1;;0
2025-08-04 07:30:00.0;-20,1;1;0;-30,1;10;-20,1;;0
2025-08-04 07:35:00.0;-20,2;1;0;-30,2;10;-20,1;;0
2025-08-04 07:40:00.0;-20,2;1;0;-30,2;10;-20,1;;0
2025-08-04 07:45:00.0;-20,1;1;0;-29,7;9,6;-20,1;;0
2025-08-04 07:50:00.0;-20,1;1;0;-29,9;9,8;-20,1;;0
2025-08-04 07:55:00.0;-20,1;1;0;-30;9,9;-20,1;;0
2025-08-04 08:00:00.0;-20,1;1;0;-30;9,9;-20,1;;0
2025-08-04 08:05:00.0;-20,1;1;0;-30;9,9;-20,1;;0
2025-08-04 08:10:00.0;-20,1;1;0;-30;9,9;-20,1;;0
2025-08-04 08:15:00.0;-20,2;1;0;-30,1;9,9;-20,1;;0
2025-08-04 08:20:00.0;-20,2;1;0;-29;8,8;-20,1;;0
2025-08-04 08:25:00.0;-20,2;1;0;-29,4;9,3;-20,1;;0
2025-08-04 08:30:00.0;-20;1;0;-29,7;9,7;-20,1;;0
2025-08-04 08:35:00.0;-20,1;1;0;-29,8;9,8;-20;;0
2025-08-04 08:40:00.0;-20,1;1;0;-29,9;9,8;-20;;0
2025-08-04 08:45:00.0;-20,1;1;0;-29,9;9,9;-20;;0
2025-08-04 08:50:00.0;-20,1;1;0;-30;9,9;-20,1;;0
2025-08-04 08:55:00.0;-20,1;1;0;-30;9,9;-20,1;;0
2025-08-04 09:00:00.0;-20,1;1;0;-30;9,9;-20,1;;0
2025-08-04 09:05:00.0;-18,6;1;0;-34,5;15,1;-19,3;;0
2025-08-04 09:10:00.0;-19,8;1;0;-33,7;14,2;-19,5;;0
2025-08-04 09:15:00.0;-17,5;1;0;-29,8;12,1;-17,7;;0
2025-08-04 09:20:00.0;-18,2;1;0;-30;12,1;-17,9;;0
2025-08-04 09:25:00.0;-19,2;1;0;-30,4;11,3;-19,1;;0
2025-08-04 09:30:00.0;-19,8;1;0;-30,8;10,9;-19,8;;0
2025-08-04 09:35:00.0;-20,2;1;0;-31;10,7;-20,2;;0
2025-08-04 09:40:00.0;-20,2;1;0;-27,8;7,6;-20,2;;0
2025-08-04 09:45:00.0;-19,7;1;0;-28,7;8,6;-20,1;;0
2025-08-04 09:50:00.0;-17,2;1;0;-29,7;12,5;-17,2;;0
2025-08-04 09:55:00.0;-16,5;1;0;-29,2;12,7;-16,5;;0
2025-08-04 10:00:00.0;-14,3;1;0;-28,3;13,6;-14,7;;0
2025-08-04 10:05:00.0;-13,7;1;0;-28;14,2;-13,7;;0
2025-08-04 10:10:00.0;-13;1;0;-27,7;14,5;-13,2;;0
2025-08-04 10:15:00.0;-12,3;1;0;-27,4;15,2;-12,2;;0
2025-08-04 10:20:00.0;-11,2;1;0;-27;15,5;-11,5;;0
2025-08-04 10:25:00.0;-10,9;1;0;-27,1;16;-11,1;;0
2025-08-04 10:30:00.0;-10,5;1;0;-27,1;16,3;-10,8;;0
2025-08-04 10:35:00.0;-10,6;1;0;-27;16,3;-10,7;;0
2025-08-04 10:40:00.0;-12,1;1;0;-27,7;15,8;-11,9;;0
2025-08-04 10:45:00.0;-13;1;0;-28,1;15,1;-13;;0
2025-08-04 10:50:00.0;-12,8;1;0;-27,9;15,2;-12,7;;0
2025-08-04 10:55:00.0;-13,5;1;0;-28,3;15;-13,3;;0
2025-08-04 11:00:00.0;-13,9;1;0;-28,5;14,8;-13,8;;0
2025-08-04 11:05:00.0;-15,1;1;0;-29;14,2;-14,8;;0
2025-08-04 11:10:00.0;-12,6;1;0;-28;15,1;-12,9;;0
2025-08-04 11:15:00.0;-11,8;1;0;-27,7;15,7;-12;;0
2025-08-04 11:20:00.0;-11,5;1;0;-27,2;15,6;-11,6;;0
2025-08-04 11:25:00.0;-11,3;1;0;-27,6;16,2;-11,4;;0
2025-08-04 11:30:00.0;-10,7;1;0;-27,4;16,7;-10,7;;0
2025-08-04 11:35:00.0;-12,1;1;0;-28,1;16,1;-11,9;;0
2025-08-04 11:40:00.0;-13,1;1;0;-28,5;15,4;-13,2;;0
2025-08-04 11:45:00.0;-13,9;1;0;-28,8;14,9;-13,9;;0
2025-08-04 11:50:00.0;-14,3;1;0;-28,9;14,4;-14,5;;0
2025-08-04 11:55:00.0;-11,3;1;0;-29,3;18;-11,3;;0
2025-08-04 12:00:00.0;-10,6;1;0;-27,2;16,6;-10,6;;0
2025-08-04 12:05:00.0;-10,5;1;0;-27,2;16,8;-10,4;;0
2025-08-04 12:10:00.0;-10,3;1;0;-27,5;17,2;-10,3;;0
2025-08-04 12:15:00.0;-10;1;0;-27,2;17,3;-9,9;;0
2025-08-04 12:20:00.0;-10,1;1;0;-27,3;17,4;-9,9;;0
2025-08-04 12:25:00.0;-10,1;1;0;-27,3;17,4;-9,9;;0
2025-08-04 12:30:00.0;-10,1;1;0;-27,3;17,3;-10;;0
2025-08-04 12:35:00.0;-10,1;1;0;-27,4;17,3;-10;;0
2025-08-04 12:40:00.0;-10,1;1;0;-27,5;17,4;-10,1;;0
2025-08-04 12:45:00.0;-10,3;1;0;-27,5;17,4;-10,1;;0
2025-08-04 12:50:00.0;-10,5;1;0;-27,7;17,4;-10,3;;0
2025-08-04 12:55:00.0;-11,9;1;0;-28,5;16,5;-12;;0
2025-08-04 13:00:00.0;-12,8;1;0;-29;16;-13;;0
2025-08-04 13:05:00.0;-13,3;1;0;-29,2;15,3;-13,9;;0
2025-08-04 13:10:00.0;-11,5;1;0;-28,1;16,7;-11,3;;0
2025-08-04 13:15:00.0;-10,8;1;0;-27,8;17,3;-10,5;;0
2025-08-04 13:20:00.0;-10,6;1;0;-27,9;17,7;-10,2;;1
2025-08-04 13:25:00.0;-7,7;0;1;-34,4;24,1;-10,3;;0
2025-08-04 13:30:00.0;-9;0;1;-32,3;22,9;-9,4;;0
2025-08-04 13:35:00.0;-9,5;0;1;-31;23,1;-7,9;;0
2025-08-04 13:40:00.0;-9,5;0;1;-30,4;24,1;-6,3;;0
2025-08-04 13:45:00.0;-9,9;0;1;-29,8;25;-4,8;;0
2025-08-04 13:50:00.0;-9,9;0;1;-28,3;25,9;-2,5;;0
2025-08-04 13:55:00.0;-9,6;0;1;-27,4;26,2;-1,2;;0
2025-08-04 14:00:00.0;-9,7;0;1;-28,2;27,5;-0,6;;0
2025-08-04 14:05:00.0;-9,2;0;1;-27,2;27,2;0;;0
2025-08-04 14:10:00.0;-8,7;1;1;-19,5;22,9;3,4;;0
2025-08-04 14:15:00.0;-13;1;0;-31,7;21,5;-10,2;;0
2025-08-04 14:20:00.0;-15;1;0;-29;14,8;-14,2;;0
2025-08-04 14:25:00.0;-15,9;1;0;-28,8;13,2;-15,6;;0
2025-08-04 14:30:00.0;-16,5;1;0;-29,2;12,8;-16,4;;0
2025-08-04 14:35:00.0;-17,2;1;0;-29,4;12,2;-17,2;;0
2025-08-04 14:40:00.0;-17,5;1;0;-29,8;12,2;-17,5;;0
2025-08-04 14:45:00.0;-17,9;1;0;-30;12,2;-17,9;;0
2025-08-04 14:50:00.0;-18,1;1;0;-30,2;12;-18,1;;0
2025-08-04 14:55:00.0;-18,4;1;0;-30;11,5;-18,5;;0
2025-08-04 15:00:00.0;-18,2;1;0;-30;11,8;-18,2;;0
2025-08-04 15:05:00.0;-18,5;1;0;-30,3;11,8;-18,5;;0
2025-08-04 15:10:00.0;-16,9;1;0;-29,2;12;-17,2;;0
2025-08-04 15:15:00.0;-15,7;1;0;-28,9;13,2;-15,7;;0
2025-08-04 15:20:00.0;-15,1;1;0;-28,7;13,6;-15;;0
2025-08-04 15:25:00.0;-15;1;0;-28,7;13,9;-14,8;;0
2025-08-04 15:30:00.0;-16,3;1;0;-29,4;13,3;-16,1;;0
2025-08-04 15:35:00.0;-16,7;1;0;-29,4;12,7;-16,7;;0
2025-08-04 15:40:00.0;-14,9;1;0;-28,6;13,7;-14,8;;0
2025-08-04 15:45:00.0;-14,1;1;0;-28,2;14,3;-13,9;;0
2025-08-04 15:50:00.0;-12,2;1;0;-27,8;15,3;-12,5;;0
2025-08-04 15:55:00.0;-12,2;1;0;-27,7;15,4;-12,3;;0
2025-08-04 16:00:00.0;-13,6;1;0;-28,3;14,9;-13,4;;0
2025-08-04 16:05:00.0;-13,9;1;0;-28,4;14,6;-13,8;;0
2025-08-04 16:10:00.0;-13,9;1;0;-28,5;14,7;-13,8;;0
2025-08-04 16:15:00.0;-12,1;1;0;-27,8;15,8;-12;;0
2025-08-04 16:20:00.0;-12,8;1;0;-28,2;15,5;-12,7;;0
2025-08-04 16:25:00.0;-12,8;1;0;-28,2;15,4;-12,8;;0
2025-08-04 16:30:00.0;-12,9;1;0;-28,2;15,3;-12,9;;0
2025-08-04 16:35:00.0;-12,9;1;0;-28,4;15,4;-13;;0
2025-08-04 16:40:00.0;-13,3;1;0;-28,5;15,3;-13,2;;0
2025-08-04 16:45:00.0;-14,9;1;0;-29,1;14,4;-14,7;;0
2025-08-04 16:50:00.0;-14,7;1;0;-29;14,2;-14,8;;0
2025-08-04 16:55:00.0;-14,9;1;0;-28,9;14,1;-14,8;;0
2025-08-04 17:00:00.0;-14,8;1;0;-29,1;14,2;-14,9;;0
2025-08-04 17:05:00.0;-14,6;1;0;-29,1;14,5;-14,6;;0
2025-08-04 17:10:00.0;-15,6;1;0;-29,4;13,9;-15,5;;0
2025-08-04 17:15:00.0;-16,6;1;0;-30;13,5;-16,6;;0
2025-08-04 17:20:00.0;-17;1;0;-30,2;13,2;-17,1;;1
2025-08-04 17:25:00.0;-16,9;0;1;-32,5;15;-17,6;;0
2025-08-04 17:30:00.0;-15,1;0;1;-29,1;12,3;-16,8;;0
2025-08-04 17:35:00.0;-11,3;0;1;-26,6;12,7;-13,9;;0
2025-08-04 17:40:00.0;-10;0;1;-25,3;14,2;-11,1;;0
2025-08-04 17:45:00.0;-9,6;0;1;-25,6;16,6;-9;;0
2025-08-04 17:50:00.0;-8,8;0;1;-23,7;17,1;-6,7;;0
2025-08-04 17:55:00.0;-8;0;1;-25;19,9;-5,1;;0
2025-08-04 18:00:00.0;-7;0;1;-23,2;20,8;-2,4;;0
2025-08-04 18:05:00.0;-6,9;0;1;-24,9;23,4;-1,5;;0
2025-08-04 18:10:00.0;-6,9;0;1;-24,8;24,1;-0,6;;0
2025-08-04 18:15:00.0;-10,3;1;0;-31,3;25,6;-5,7;;0
2025-08-04 18:20:00.0;-12;1;0;-27,3;15,8;-11,5;;0
2025-08-04 18:25:00.0;-12,5;1;0;-27,5;15,4;-12,2;;0
2025-08-04 18:30:00.0;-12,8;1;0;-27,7;15,1;-12,6;;0
2025-08-04 18:35:00.0;-13;1;0;-27,9;15,1;-12,8;;0
2025-08-04 18:40:00.0;-12,9;1;0;-27,9;15,1;-12,8;;0
2025-08-04 18:45:00.0;-13,1;1;0;-28,2;15,2;-13;;0
2025-08-04 18:50:00.0;-13,2;1;0;-28,1;15,1;-13,1;;0
2025-08-04 18:55:00.0;-13,2;1;0;-28,2;15,1;-13,1;;0
2025-08-04 19:00:00.0;-13,3;1;0;-28,2;15;-13,1;;0
2025-08-04 19:05:00.0;-13,4;1;0;-28,4;15,1;-13,3;;0
2025-08-04 19:10:00.0;-13,5;1;0;-28,3;15;-13,4;;0
2025-08-04 19:15:00.0;-13,6;1;0;-28,5;15;-13,5;;0
2025-08-04 19:20:00.0;-13,6;1;0;-28,5;15;-13,5;;0
2025-08-04 19:25:00.0;-13,7;1;0;-28,5;14,9;-13,6;;0
2025-08-04 19:30:00.0;-15,2;1;0;-29,1;14,1;-15;;0
2025-08-04 19:35:00.0;-15,6;1;0;-29,3;13,7;-15,6;;0
2025-08-04 19:40:00.0;-15,4;1;0;-29,4;14;-15,4;;0
2025-08-04 19:45:00.0;-15,3;1;0;-29,2;13,9;-15,3;;0
2025-08-04 19:50:00.0;-15,1;1;0;-28,8;13,7;-15,1;;0
2025-08-04 19:55:00.0;-12,1;1;0;-27,7;15,3;-12,4;;0
2025-08-04 20:00:00.0;-11,2;1;0;-27,6;16,2;-11,4;;0
2025-08-04 20:05:00.0;-10,7;1;0;-27,4;16,6;-10,8;;0
2025-08-04 20:10:00.0;-10,4;1;0;-27,2;16,8;-10,4;;0
2025-08-04 20:15:00.0;-10;1;0;-27,2;17,1;-10,1;;0
2025-08-04 20:20:00.0;-9,6;1;0;-27,1;17,3;-9,8;;0
2025-08-04 20:25:00.0;-10,4;1;0;-27,3;17,1;-10,2;;0
2025-08-04 20:30:00.0;-11,9;1;0;-28;16,3;-11,7;;0
2025-08-04 20:35:00.0;-13,1;1;0;-28,6;15,7;-12,9;;0
2025-08-04 20:40:00.0;-14,8;1;0;-29,3;14,5;-14,7;;0
2025-08-04 20:45:00.0;-15,5;1;0;-29,5;14,1;-15,4;;0
2025-08-04 20:50:00.0;-16;1;0;-29,8;13,8;-16;;0
2025-08-04 20:55:00.0;-16,4;1;0;-29,9;13,6;-16,4;;0
2025-08-04 21:00:00.0;-16,3;1;0;-29,9;13,5;-16,4;;0
2025-08-04 21:05:00.0;-16,7;1;0;-30,1;13,3;-16,8;;0
2025-08-04 21:10:00.0;-17,1;1;0;-30,2;13,2;-17,1;;0
2025-08-04 21:15:00.0;-17,3;1;0;-30,4;13;-17,4;;0
2025-08-04 21:20:00.0;-16,6;1;0;-30;12,9;-17;;1
2025-08-04 21:25:00.0;-14,4;0;1;-32,5;16,6;-15,8;;0
2025-08-04 21:30:00.0;-13,1;0;1;-29,8;14,9;-14,9;;0
2025-08-04 21:35:00.0;-11,9;0;1;-28,3;15,4;-12,9;;0
2025-08-04 21:40:00.0;-11;0;1;-27,1;16,4;-10,7;;0
2025-08-04 21:45:00.0;-9,6;0;1;-25,2;18,1;-7,1;;0
2025-08-04 21:50:00.0;-8,9;0;1;-26,4;21,1;-5,3;;0
2025-08-04 21:55:00.0;-8,5;0;1;-25,3;21,8;-3,6;;0
2025-08-04 22:00:00.0;-7,6;0;1;-25;23;-2,1;;0
2025-08-04 22:05:00.0;-7,6;0;1;-26;24,7;-1,3;;0
2025-08-04 22:10:00.0;-7,3;1;1;-23,4;23,2;-0,2;;0
2025-08-04 22:15:00.0;-10,9;1;0;-30,8;22,9;-7,9;;0
2025-08-04 22:20:00.0;-11,9;1;0;-27,1;15,8;-11,3;;0
2025-08-04 22:25:00.0;-12,6;1;0;-27,7;15,4;-12,2;;0
2025-08-04 22:30:00.0;-12,9;1;0;-27,9;15,2;-12,7;;0
2025-08-04 22:35:00.0;-13;1;0;-27,9;15;-12,9;;0
2025-08-04 22:40:00.0;-13;1;0;-28;15;-13,1;;0
2025-08-04 22:45:00.0;-13,2;1;0;-28,1;15;-13,1;;0
2025-08-04 22:50:00.0;-13,2;1;0;-28,3;15,1;-13,2;;0
2025-08-04 22:55:00.0;-13,4;1;0;-28,3;14,9;-13,4;;0
2025-08-04 23:00:00.0;-13,2;1;0;-28,4;15,2;-13,1;;0
2025-08-04 23:05:00.0;-12,9;1;0;-28,3;15,4;-12,8;;0
2025-08-04 23:10:00.0;-13,2;1;0;-28,2;15,2;-13;;0
2025-08-04 23:15:00.0;-12;1;0;-27,8;15,6;-12,3;;0
2025-08-04 23:20:00.0;-11,4;1;0;-27,7;16,3;-11,4;;0
2025-08-04 23:25:00.0;-11;1;0;-27,4;16,5;-10,9;;0
2025-08-04 23:30:00.0;-10,4;0;0;-22,2;11,7;-10,4;;0
2025-08-04 23:35:00.0;-9,9;1;0;-32,1;21,8;-10,3;;0
2025-08-04 23:40:00.0;-11,6;1;0;-27,8;16,5;-11,3;;0
2025-08-04 23:45:00.0;-13;1;0;-28,4;15,7;-12,7;;0
2025-08-04 23:50:00.0;-14,1;1;0;-28,8;14,8;-14;;0
2025-08-04 23:55:00.0;-15;1;0;-29,1;14,2;-14,9;;0
2025-08-05 00:00:00.0;-15,7;1;0;-29,5;13,8;-15,7;;0
2025-08-05 00:05:00.0;-16,1;1;0;-29,7;13,6;-16,1;;0
2025-08-05 00:10:00.0;-16,4;1;0;-29,9;13,5;-16,4;;0
2025-08-05 00:15:00.0;-16,6;1;0;-30;13,3;-16,7;;0
2025-08-05 00:20:00.0;-17;1;0;-30,1;13,1;-17;;0
2025-08-05 00:25:00.0;-17,2;1;0;-30,2;13;-17,2;;0
2025-08-05 00:30:00.0;-17,3;1;0;-30,4;13;-17,4;;0
2025-08-05 00:35:00.0;-17,5;1;0;-30,4;12,9;-17,5;;0
2025-08-05 00:40:00.0;-17,6;1;0;-30,4;12,8;-17,6;;0
2025-08-05 00:45:00.0;-17,8;1;0;-30,4;12,6;-17,8;;0
2025-08-05 00:50:00.0;-17,9;1;0;-30,6;12,6;-17,9;;0
2025-08-05 00:55:00.0;-18;1;0;-30,6;12,5;-18,1;;0
2025-08-05 01:00:00.0;-18,1;1;0;-30,7;12,5;-18,2;;0
2025-08-05 01:05:00.0;-18,2;1;0;-30,7;12,4;-18,3;;0
2025-08-05 01:10:00.0;-18,2;1;0;-30,7;12,3;-18,4;;0
2025-08-05 01:15:00.0;-18,4;1;0;-30,8;12,3;-18,4;;0
2025-08-05 01:20:00.0;-18,5;1;0;-30,8;12,3;-18,5;;1
2025-08-05 01:25:00.0;-18,5;0;1;-33,5;14,5;-18,9;;0
2025-08-05 01:30:00.0;-16,6;0;1;-27,2;9,8;-17,5;;0
2025-08-05 01:35:00.0;-15,6;0;1;-25,9;10,2;-15,7;;0
2025-08-05 01:40:00.0;-14,6;0;1;-24,6;11,1;-13,5;;0
2025-08-05 01:45:00.0;-13,7;0;1;-23,4;12,4;-11,1;;0
2025-08-05 01:50:00.0;-12,5;0;1;-22,1;14,3;-7,8;;0
2025-08-05 01:55:00.0;-11,5;0;1;-32,9;31,4;-1,5;;0
2025-08-05 02:00:00.0;-10,6;0;1;-32,8;31,6;-1,2;;0
2025-08-05 02:05:00.0;-10,4;0;1;-32,7;32,1;-0,6;;0
2025-08-05 02:10:00.0;-10;0;1;-33,1;33,1;0;;0
2025-08-05 02:15:00.0;-14,4;1;0;-32,6;21;-11,5;;0
2025-08-05 02:20:00.0;-15,9;1;0;-29,8;14,5;-15,3;;0
2025-08-05 02:25:00.0;-16,6;1;0;-29,3;12,9;-16,4;;0
2025-08-05 02:30:00.0;-17,1;1;0;-29,5;12,5;-17;;0
2025-08-05 02:35:00.0;-17,4;1;0;-29,6;12,3;-17,4;;0
2025-08-05 02:40:00.0;-17,7;1;0;-29,8;12,1;-17,7;;0
2025-08-05 02:45:00.0;-17,9;1;0;-30;12,1;-17,9;;0
2025-08-05 02:50:00.0;-18,1;1;0;-30;11,9;-18,1;;0
2025-08-05 02:55:00.0;-18,2;1;0;-30,1;11,9;-18,2;;0
2025-08-05 03:00:00.0;-18,4;1;0;-30,2;11,8;-18,4;;0
2025-08-05 03:05:00.0;-18,5;1;0;-30,2;11,7;-18,5;;0
2025-08-05 03:10:00.0;-18,6;1;0;-30,3;11,7;-18,6;;0
2025-08-05 03:15:00.0;-18,7;1;0;-30,4;11,7;-18,7;;0
2025-08-05 03:20:00.0;-18,7;1;0;-30,4;11,6;-18,8;;0
2025-08-05 03:25:00.0;-18,8;1;0;-30,4;11,6;-18,9;;0
2025-08-05 03:30:00.0;-18,9;1;0;-30,5;11,5;-18,9;;0
2025-08-05 03:35:00.0;-19;1;0;-30,5;11,5;-19;;0
2025-08-05 03:40:00.0;-19;1;0;-30,5;11,5;-19,1;;0
2025-08-05 03:45:00.0;-19;1;0;-30,6;11,4;-19,2;;0
2025-08-05 03:50:00.0;-19,1;1;0;-30,6;11,4;-19,2;;0
2025-08-05 03:55:00.0;-19,2;1;0;-30,6;11,4;-19,3;;0
2025-08-05 04:00:00.0;-19,2;1;0;-30,6;11,3;-19,3;;0
2025-08-05 04:05:00.0;-19,3;1;0;-30,7;11,3;-19,3;;0
2025-08-05 04:10:00.0;-19,4;1;0;-30,7;11,3;-19,4;;0
2025-08-05 04:15:00.0;-19,3;1;0;-30,7;11,3;-19,5;;0
2025-08-05 04:20:00.0;-19,4;1;0;-30,7;11,2;-19,5;;0
2025-08-05 04:25:00.0;-19,5;1;0;-30,8;11,2;-19,5;;0
2025-08-05 04:30:00.0;-19,5;1;0;-30,8;11,2;-19,6;;0
2025-08-05 04:35:00.0;-19,5;1;0;-30,8;11,2;-19,6;;0
2025-08-05 04:40:00.0;-19,6;1;0;-30,9;11,2;-19,7;;0
2025-08-05 04:45:00.0;-19,7;1;0;-30,9;11,2;-19,7;;0
2025-08-05 04:50:00.0;-19,6;1;0;-30,9;11,1;-19,8;;0
