Data;Temp ambiente;Comp;Degelo;Temp evap;SH;Temp succao; ;;;
2025-08-17 13:45:00.0;-20,1;1;0;-30,1;10;-20,1;;;;
2025-08-17 13:50:00.0;-20,2;1;0;-30,1;9,9;-20,1;;;;
2025-08-17 13:55:00.0;-20,2;1;0;-29,9;9,8;-20,1;;;;
2025-08-17 14:00:00.0;-20,2;1;0;-29,9;9,8;-20,1;;;;
2025-08-17 14:05:00.0;-20,2;1;0;-29,9;9,8;-20,1;;;;
2025-08-17 14:10:00.0;-20,2;1;0;-29,7;9,6;-20,1;;;;
2025-08-17 14:15:00.0;-20,2;1;0;-29,9;9,8;-20,1;;;;
2025-08-17 14:20:00.0;-20,2;1;0;-29,6;9,5;-20,1;;;;
2025-08-17 14:25:00.0;-20,1;1;0;-29,9;9,8;-20,1;;;;
2025-08-17 14:30:00.0;-20,2;1;0;-30;9,9;-20,1;;;;
2025-08-17 14:35:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-17 14:40:00.0;-20,2;1;0;-29,9;9,8;-20,1;;;;
2025-08-17 14:45:00.0;-20,2;1;0;-30;9,9;-20,1;;;;
2025-08-17 14:50:00.0;-20,2;1;0;-29,9;9,8;-20,1;;;;
2025-08-17 14:55:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-17 15:00:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-17 15:05:00.0;-20,2;1;0;-29,7;9,6;-20,1;;;;
2025-08-17 15:10:00.0;-20,1;1;0;-29,9;9,9;-20,1;;;;
2025-08-17 15:15:00.0;-20,1;1;0;-30;10;-20,1;;;;
2025-08-17 15:20:00.0;-20,1;1;0;-30;10;-20,1;;;;
2025-08-17 15:25:00.0;-20,1;1;0;-30;10;-20,1;;;;
2025-08-17 15:30:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-17 15:35:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-17 15:40:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-17 15:45:00.0;-20,1;1;0;-30,1;10,1;-20;;;;
2025-08-17 15:50:00.0;-20,1;1;0;-30,1;10;-20;;;;
2025-08-17 15:55:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-17 16:00:00.0;-20,2;1;0;-30;10;-20,1;;;;
2025-08-17 16:05:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-17 16:10:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-17 16:15:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-17 16:20:00.0;-20,2;1;0;-29,8;9,7;-20,1;;;;
2025-08-17 16:25:00.0;-20,2;1;0;-30;9,9;-20,1;;;;
2025-08-17 16:30:00.0;-20,2;1;0;-29,9;9,9;-20,1;;;;
2025-08-17 16:35:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-17 16:40:00.0;-20,2;1;0;-30;9,9;-20,1;;;;
2025-08-17 16:45:00.0;-20,2;1;0;-30;9,9;-20,1;;;;
2025-08-17 16:50:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-17 16:55:00.0;-20,2;1;0;-29,9;9,8;-20,1;;;;
2025-08-17 17:00:00.0;-20,2;1;0;-30;9,9;-20,1;;;;
2025-08-17 17:05:00.0;-20,2;1;0;-30;9,9;-20,1;;;;
2025-08-17 17:10:00.0;-20,2;1;0;-30;10;-20,1;;;;
2025-08-17 17:15:00.0;-20,2;1;0;-30,1;10;-20,1;;;;
2025-08-17 17:20:00.0;-20,1;1;0;-29,5;9,4;-20,1;;;;
2025-08-17 17:25:00.0;-20,1;1;0;-29,8;9,7;-20;;;;
2025-08-17 17:30:00.0;-20,1;1;0;-29,9;9,9;-20;;;;
2025-08-17 17:35:00.0;-20,1;1;0;-29,9;9,9;-20;;;;
2025-08-17 17:40:00.0;-20,1;1;0;-29,9;9,9;-20;;;;
2025-08-17 17:45:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-17 17:50:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-17 17:55:00.0;-20,1;1;0;-30;10;-20;;;;
2025-08-17 18:00:00.0;-20,1;0;0;-30;10;-20;;;;
2025-08-17 18:05:00.0;-19,2;1;0;-30,6;11;-19,6;;;;
2025-08-17 18:10:00.0;-19,7;1;0;-33,1;13,6;-19,5;;;;
2025-08-17 18:15:00.0;-20,2;1;0;-33,4;13,3;-20,1;;;;
2025-08-17 18:20:00.0;-20,3;1;0;-30,6;10,4;-20,2;;;;
2025-08-17 18:25:00.0;-20,2;1;0;-27,9;7,9;-20,1;;;;
2025-08-17 18:30:00.0;-18,5;1;0;-33,7;14,4;-19,3;;;;
2025-08-17 18:35:00.0;-19,2;1;0;-33,1;14,1;-19;;;;
2025-08-17 18:40:00.0;-19,9;1;0;-33,3;13,5;-19,8;;;;
2025-08-17 18:45:00.0;-20,3;1;0;-32,5;12,3;-20,2;;;;
2025-08-17 18:50:00.0;-20,2;1;0;-28,2;8,2;-20,1;;;;
2025-08-17 18:55:00.0;-18,1;1;0;-32,7;13,9;-18,8;;;;
2025-08-17 19:00:00.0;-18,6;1;0;-33;14,5;-18,6;;;;
2025-08-17 19:05:00.0;-18,8;1;0;-33;14,4;-18,6;;;;
2025-08-17 19:10:00.0;-15,8;1;0;-31,9;16,7;-15,2;;;;
2025-08-17 19:15:00.0;-16,5;1;0;-32,2;16,1;-16,1;;;;
2025-08-17 19:20:00.0;-15,2;1;0;-31,6;17,1;-14,5;;;;
2025-08-17 19:25:00.0;-15,6;1;0;-31,9;16,7;-15,2;;;;
2025-08-17 19:30:00.0;-15,9;1;0;-32,1;16,6;-15,5;;;;
2025-08-17 19:35:00.0;-15,9;1;0;-32,2;16,7;-15,5;;;;
2025-08-17 19:40:00.0;-12;1;0;-30,9;18,7;-12,2;;;;
2025-08-17 19:45:00.0;-14,2;1;0;-31,7;18,2;-13,5;;;;
2025-08-17 19:50:00.0;-15,3;1;0;-32,1;17,1;-15;;;;
2025-08-17 19:55:00.0;-16,6;1;0;-32,7;16,3;-16,4;;;;
2025-08-17 20:00:00.0;-17,5;0;1;-35,2;17,5;-17,7;;;;
2025-08-17 20:05:00.0;-16,7;0;1;-31,2;14;-17,2;;;;
2025-08-17 20:10:00.0;-15,8;0;1;-29,1;13,1;-15,9;;;;
2025-08-17 20:15:00.0;-14,7;0;1;-27,8;13,6;-14,2;;;;
2025-08-17 20:20:00.0;-13,9;0;1;-26,3;14,9;-11,3;;;;
2025-08-17 20:25:00.0;-12,7;0;1;-25,7;15,9;-9,8;;;;
2025-08-17 20:30:00.0;-12,5;0;1;-26,1;17,7;-8,4;;;;
2025-08-17 20:35:00.0;-12,6;0;1;-26,6;19,1;-7,5;;;;
2025-08-17 20:40:00.0;-12,4;0;1;-25,8;19,1;-6,7;;;;
2025-08-17 20:45:00.0;-15,2;1;0;-33,8;22,3;-11,5;;;;
2025-08-17 20:50:00.0;-17,4;1;0;-32;15,5;-16,6;;;;
2025-08-17 20:55:00.0;-18,3;1;0;-32,7;14,7;-18;;;;
2025-08-17 21:00:00.0;-19,1;1;0;-33;14;-19;;;;
2025-08-17 21:05:00.0;-19,5;1;0;-33;13,6;-19,4;;;;
2025-08-17 21:10:00.0;-19,8;1;0;-33,1;13,5;-19,7;;;;
2025-08-17 21:15:00.0;-20;1;0;-33,2;13,3;-19,9;;;;
2025-08-17 21:20:00.0;-20,2;1;0;-33,3;13,2;-20,1;;;;
2025-08-17 21:25:00.0;-20,2;1;0;-29,6;9,5;-20,1;;;;
2025-08-17 21:30:00.0;-20,2;1;0;-29,4;9,3;-20,1;;;;
2025-08-17 21:35:00.0;-20,1;1;0;-29,8;9,7;-20,1;;;;
2025-08-17 21:40:00.0;-20,2;1;0;-29,9;9,8;-20,1;;;;
2025-08-17 21:45:00.0;-20,2;1;0;-29,2;9;-20,1;;;;
2025-08-17 21:50:00.0;-20,1;1;0;-29,1;8,9;-20,1;;;;
2025-08-17 21:55:00.0;-20,1;1;0;-29,6;9,5;-20,1;;;;
2025-08-17 22:00:00.0;-20,1;1;0;-29,9;9,8;-20,1;;;;
2025-08-17 22:05:00.0;-20,2;1;0;-30;9,9;-20,1;;;;
2025-08-17 22:10:00.0;-20,2;1;0;-29,9;9,8;-20,1;;;;
2025-08-17 22:15:00.0;-20,2;1;0;-29,7;9,6;-20,1;;;;
2025-08-17 22:20:00.0;-20,2;1;0;-29,9;9,8;-20,1;;;;
2025-08-17 22:25:00.0;-20,2;1;0;-29,2;9;-20,1;;;;
2025-08-17 22:30:00.0;-20,2;1;0;-29,2;9,1;-20,1;;;;
2025-08-17 22:35:00.0;-20,2;1;0;-29,8;9,7;-20,1;;;;
2025-08-17 22:40:00.0;-20,2;1;0;-29,9;9,8;-20,1;;;;
2025-08-17 22:45:00.0;-20,2;1;0;-30;9,9;-20,1;;;;
2025-08-17 22:50:00.0;-20,2;1;0;-30;9,9;-20,1;;;;
2025-08-17 22:55:00.0;-20,3;1;0;-35,1;14,7;-20,3;;;;
2025-08-17 23:00:00.0;-20,1;0;0;-22,7;3,2;-19,5;;;;
2025-08-17 23:05:00.0;-19,7;0;0;-22,1;2,7;-19,4;;;;
2025-08-17 23:10:00.0;-19,7;1;0;-30,2;10,3;-20;;;;
2025-08-17 23:15:00.0;-19,9;1;0;-31;11,2;-19,8;;;;
2025-08-17 23:20:00.0;-20;1;0;-30,3;10,3;-20;;;;
2025-08-17 23:25:00.0;-20,1;1;0;-30,2;10,2;-20;;;;
2025-08-17 23:30:00.0;-20,1;1;0;-30,1;10,1;-20;;;;
2025-08-17 23:35:00.0;-20,1;1;0;-30,1;10,1;-20,1;;;;
2025-08-17 23:40:00.0;-20,1;1;0;-30,1;10;-20,1;;;;
2025-08-17 23:45:00.0;-20,1;1;0;-30,1;10;-20,1;;;;
2025-08-17 23:50:00.0;-20,1;1;0;-30,1;10;-20,1;;;;
2025-08-17 23:55:00.0;-20,1;1;0;-30,1;10;-20,1;;;;
